FID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
3562600	-11.4228	1.51059	0.65253	-2.1213	-0.829128	-0.561936	-0.393824	-1.07639	0.370492	-1.55614
3734091	-10.0601	4.96689	-0.986652	-1.76362	-5.39454	-1.93277	-0.368242	-1.96786	-0.0305355	0.961894
1188160	-13.6433	4.55845	-3.27556	-1.50573	-7.55592	-0.866538	-1.89692	2.21647	2.24737	-3.32125
4913549	-13.2874	2.59374	0.301215	4.87205	12.1382	-1.14982	1.14529	-0.538928	6.44539	-0.744497
2212537	-13.4006	2.69798	-1.14379	4.53903	6.06302	1.10356	1.21905	0.0426175	1.75465	1.15673
5692704	-10.8592	5.4128	-2.52767	4.84153	-9.14428	0.120282	1.15	-3.98889	0.613212	1.3285
2694570	-10.0688	3.48134	0.273173	-7.57447	-3.38147	0.262509	-1.14167	-1.39199	2.93681	-1.84387
4805465	-14.2683	5.88559	-0.233262	4.35527	11.162	-0.609471	1.14934	2.58799	-5.08004	-1.86292
5341890	-9.45457	3.08859	-1.90199	4.43966	-2.77825	-5.05135	-1.41395	-2.65176	-14.0602	3.24759
1113898	-5.26007	0.791394	5.34858	-17.4081	13.5488	-0.599997	-9.25158	-4.0952	1.05319	1.73015
1394176	-13.2774	3.81599	-1.57583	4.10031	5.30746	0.670188	-1.24351	-1.19254	1.73841	1.55709
4914098	-10.4768	3.22076	-0.000999471	0.425182	2.20339	-0.177108	1.48876	-1.6015	1.8806	2.36331
3816874	-14.9235	6.47641	-2.87976	0.783126	-4.94548	0.24627	1.75685	-0.255489	-3.32291	-0.208674
2493935	-12.7784	4.27414	3.55818	2.0137	6.18412	-0.0747306	1.01326	-1.6845	-3.12062	0.235032
3003887	82.3299	-36.1549	24.0605	-14.9267	2.89455	15.3657	8.93768	0.0721649	-3.40696	-8.97608
1261204	-10.7905	3.5355	-1.09635	0.299382	0.476418	-0.0275596	1.77297	0.199034	-3.90386	3.06588
5830264	-11.8897	7.14379	-2.38307	3.1204	-7.04442	-2.34505	0.52321	-0.631683	3.45341	3.48076
5065672	-13.4192	4.35064	-2.77802	6.02888	3.63846	1.48937	0.756566	-1.82623	-2.29679	0.601486
4102611	-11.8952	3.12957	-2.82017	-2.13344	-8.85551	0.992932	2.41197	-0.935982	-2.98562	1.1638
5480308	383.17	72.2547	-5.60393	7.8999	-0.201535	-1.08475	-6.25312	-1.35743	-4.24935	4.08207
1686486	-9.83811	4.0511	-2.26489	2.71481	1.41323	-0.0746959	-0.382778	-0.600534	1.76425	0.985414
1746548	-12.1024	3.90749	-0.578407	-2.94342	-4.98458	0.451003	-1.83682	0.251935	0.0365425	-1.64803
2133810	-14.5677	4.35104	-1.72028	2.37864	7.31163	0.611434	0.489132	-0.531747	3.52043	-0.800174
4694471	-12.6155	5.50287	-4.50807	-1.08018	-6.93827	-0.926433	-1.46381	-1.78982	-2.95257	-3.31476
3697082	-11.6756	2.34803	-1.72187	-3.42108	-5.96193	-0.734163	-2.44253	-1.33002	-2.96793	-0.820081
1015221	-12.0108	2.25347	1.24334	4.37036	5.51496	0.760652	4.07322	-1.77296	-3.0924	1.69999
5590643	-10.8361	2.65696	-0.805895	7.11108	19.042	-1.50298	0.816471	-0.779112	2.51268	-0.39957
3869257	-14.9005	7.27582	0.178446	1.32118	-2.50897	-0.542455	0.0659372	-0.654954	-0.109604	-2.88034
1711203	-11.6197	3.93117	-3.69305	4.72832	7.71965	2.97626	0.0771651	0.51928	2.05088	-0.933514
1400232	-13.0755	-0.305455	-4.95812	9.53549	26.276	2.26743	-2.74407	4.23387	5.09406	-1.12233
5759142	-11.9799	2.8578	-2.15544	1.18907	12.326	3.54817	0.556515	2.95961	3.52463	-2.29448
1829745	-9.94471	5.28014	-0.176379	-3.48251	-1.5597	-0.703711	0.778587	-1.12605	-4.81442	-3.57685
4171883	-14.1727	6.67485	-5.66088	0.739846	4.47193	-2.82359	1.8192	-0.577285	1.42274	-0.0833536
4506232	-13.5189	3.93293	-0.662767	0.00235681	0.19756	0.0225839	3.01891	-1.21873	-11.592	-0.484635
4810214	-11.2215	2.49768	-0.431905	2.47775	-6.24449	-1.98326	-1.11822	-2.91939	0.559123	0.087769
3680936	-11.6926	4.32858	-0.108167	-0.974503	-4.76992	-4.62082	1.76835	2.0843	-1.09618	0.285536
1043046	-11.9707	4.80371	-2.36592	1.02083	-1.39894	1.08171	2.45821	-0.243664	0.805461	0.846267
1496213	-12.6625	1.20424	0.469199	3.42877	8.52434	-1.88754	2.08981	0.405377	2.28825	1.54628
2959453	-13.9423	5.33904	-1.83962	-0.11751	-1.83349	-0.908308	1.41601	-0.0267185	-0.927337	-1.01725
4700171	-12.4334	5.62927	-1.56033	2.01776	3.38951	-3.16401	1.34708	1.07543	5.15146	-0.0707094
3235214	61.162	-91.86	68.3836	6.52838	4.692	7.62031	4.5304	6.57177	5.53374	23.0956
5479439	-11.5092	4.67286	2.30934	-0.693531	-6.83697	0.640004	0.656774	1.38493	0.394617	-1.27395
5554193	-12.4997	3.74594	-0.335666	4.72549	9.01167	0.0614739	-1.96649	0.912843	4.01237	-2.30515
5309150	-10.2669	1.25004	-1.86266	3.87231	-6.42866	0.279056	-0.617496	-0.612236	1.30818	-0.212161
5564223	-14.9015	4.79155	-3.25631	-0.167951	-0.505693	0.723465	-1.08426	-0.71989	-11.0731	0.703669
1263478	-14.8665	4.35115	-2.98246	10.5153	28.2417	2.58746	0.0095863	1.12636	4.85701	1.61728
2114543	-12.7614	3.2256	-0.934054	4.46652	5.27641	1.26992	0.364745	0.106799	4.22456	-3.88445
1816551	-15.377	4.23175	-3.4533	1.22191	-3.03908	-1.77223	1.26446	-1.60673	-1.07337	1.84351
4658718	8.85369	-4.17647	21.4502	-38.0462	8.20565	0.898218	19.3476	8.75604	-0.746168	-1.49051
1956399	-14.2526	4.79357	1.11653	-2.8796	-7.9755	-0.543562	0.0895156	-0.0270887	-0.245755	-0.795609
2581492	-12.9568	2.8902	-1.75492	-1.20265	-10.1072	1.39511	-2.59665	1.16275	-3.90768	-0.479609
4472339	-9.56531	3.68416	0.811814	-2.32144	-5.87291	-1.03896	-0.169876	1.46187	-0.771381	-2.30559
4198608	-13.7181	2.01171	-0.861844	0.85539	-9.17904	-0.152295	-0.586923	-0.892702	1.3116	-0.609236
3191613	-8.35463	4.93309	-2.67532	4.37412	12.5545	1.82919	-1.63008	2.9387	6.67976	-1.70074
4136862	-10.8482	4.22885	-0.466	-1.38361	-4.67003	-2.19242	2.4745	-0.144738	-1.3161	-0.413951
4446705	-10.6778	1.11012	-3.09384	4.87273	3.44815	-3.47929	0.311295	-1.49131	-0.669697	-0.995895
3307743	-12.5537	4.48814	2.21623	-1.47839	-1.98712	0.353911	0.472936	1.177	1.75027	-1.05198
5207681	-12.9752	4.95458	-1.95387	4.12153	8.80084	0.400525	-1.39269	1.12513	4.60212	-3.86502
4480303	-12.5465	5.50889	-2.2522	0.882727	-3.01014	1.08114	-3.10502	-1.55801	-4.73129	0.907969
3444618	-13.6664	5.17378	-2.81647	5.83573	11.1806	1.0472	-1.54527	0.905142	3.42468	0.00328443
1160664	-16.0711	5.4944	-4.0637	4.90754	1.27996	-0.201717	-1.66441	-0.514753	2.96988	-0.0536175
4552036	-11.9693	4.97884	-4.13762	0.778641	-7.56071	1.84242	-0.512336	-0.301482	-3.91242	2.6387
1761437	-11.2293	3.38354	0.694992	3.04438	4.02334	-1.97001	-0.0846022	0.900954	5.24458	-2.23517
2212529	-12.8184	4.70918	-2.97055	3.34529	-6.87916	-3.19491	-0.151591	-1.06579	1.65434	1.20276
1486916	-14.0106	5.70676	0.0475943	2.69118	10.4649	0.407928	-1.07241	-1.96246	6.20043	-2.04077
4936067	-11.9865	4.21823	-2.74314	-0.689368	-1.75069	1.88537	-1.26977	2.04153	-0.580902	-2.5639
1620428	57.6555	-5.11109	-5.59574	-18.3413	3.88218	22.6092	12.4015	-10.8867	-1.37164	-10.4407
1059373	-13.735	5.11188	-3.21888	1.0855	-7.4699	-1.53915	-0.411301	-6.41902	5.57585	2.1717
5495180	-12.3517	1.90343	-0.287003	4.86379	15.3156	-0.0965046	-2.27629	0.624284	4.38036	-0.293793
3508734	-12.2453	4.02312	-2.38466	4.87915	11.1457	-1.91175	0.211367	-0.0826523	2.49754	-4.12095
2618367	-13.3543	2.8361	-3.47377	10.5582	20.136	1.30359	-1.64779	-1.36032	2.83846	-1.69109
2827228	-8.43259	3.51394	-3.55176	0.606237	-6.10919	-0.592717	-1.35524	-1.04109	-0.393631	-2.62744
3717523	-11.7941	6.53409	-1.01251	-3.80155	-3.31105	-3.72007	4.26538	-1.74352	0.773018	-1.09965
3162887	-11.6905	3.50986	-2.95433	3.17515	10.2543	0.315841	0.803899	-2.73783	2.22039	-0.12082
2552964	-11.4819	4.03392	-2.59996	8.08619	27.114	0.517854	0.8775	2.62266	2.19624	2.44926
3064220	157.038	-262.787	-120.308	-12.3014	0.927935	-23.0856	1.47134	12.0683	-1.33646	-3.56541
5107549	-12.2486	3.9719	-2.08126	-0.404242	-2.66679	-2.59643	0.233903	0.420007	-0.500632	-1.45899
1634347	-12.2599	4.20107	-2.36407	1.76516	-2.90182	-1.75503	0.264792	-0.759353	1.69055	1.33219
3680534	-11.4514	1.45161	0.993147	0.790644	-1.03859	0.755779	0.239685	1.23391	3.85784	-1.78563
3990935	-12.2097	4.59776	-2.36139	1.71513	-5.30417	0.139773	1.12016	-0.572959	3.19196	1.08805
5319611	-12.4235	4.44065	-2.60087	0.465621	-0.827643	0.610263	2.06952	-1.70563	2.8447	-4.05223
2227897	-12.8198	3.45219	-1.6945	5.56306	-2.0327	-1.3622	-1.2141	0.20668	1.52384	2.1038
1503705	-11.5543	2.90822	0.70762	-0.829866	-1.39412	0.399927	0.226843	1.24648	-4.73727	0.453376
2978188	-11.0751	4.09805	0.0902079	6.26355	7.71856	2.96503	0.991679	1.8023	4.17493	-2.66575
5447469	-10.8527	3.7132	-0.60431	-3.88996	0.702919	0.796967	0.385089	1.56789	-3.95207	0.0955834
1987360	-10.1713	1.96118	0.0563549	1.958	-3.78318	-1.60615	-0.430139	0.355137	-0.998754	2.54581
3000801	-10.8506	3.8085	-0.337136	0.0381793	2.11954	0.781877	2.81958	1.37308	1.75287	-1.93195
4144009	-13.4915	1.82131	-2.66618	2.40128	-5.40818	0.256234	-1.34421	-1.95846	-0.303817	0.980428
3921458	-13.1453	3.97211	-3.04502	-0.451771	-3.70184	-1.92231	-1.7635	-0.12551	-0.945607	-1.99071
4130089	-13.9858	4.07311	-5.13	9.32347	22.0785	-0.239098	-0.878315	-1.25881	0.0162029	2.25507
5658275	-9.56038	2.5306	1.14308	2.16116	4.89954	-1.22413	0.3137	0.97735	4.05081	2.58282
4798441	-12.9201	4.72453	-1.39438	-2.9353	-7.03317	0.629416	2.09506	-2.18832	1.35364	2.99418
4557174	-13.5341	4.70109	-0.738813	3.70516	0.274892	-0.824491	1.77086	-2.55231	-6.46459	1.24532
5477529	-14.8637	4.89958	-2.86328	0.566247	1.46932	-3.39699	-1.2778	-6.45701	-6.95154	7.28418
3549602	-14.5735	3.73073	-1.47306	5.39941	-2.04026	1.02478	2.69676	-0.545282	1.29299	4.63627
1845842	-13.1379	3.44483	-1.66516	0.923275	4.16964	-1.71544	0.344302	0.867459	-3.80817	-1.14432
1915623	-11.2425	2.23233	-5.21173	5.46964	11.1791	-1.24807	2.30095	1.16424	0.538607	0.0754527
2244769	-14.4165	5.38366	0.921217	0.899151	-4.08079	1.20851	1.43219	-0.819306	-0.560028	1.33502
3867945	-11.443	4.99211	0.713565	-2.31832	-7.4149	1.2667	-1.07736	2.64033	-3.26617	-2.1591
3511172	-8.59205	5.5143	0.186548	-0.196887	-9.80548	-1.26661	0.446811	2.35049	1.38842	4.07265
3275682	-12.7877	4.36656	-0.258311	3.9175	9.71119	0.585566	1.64223	-0.410372	-2.71285	0.935254
5841834	-10.8951	3.19677	-1.28446	2.55625	1.34743	-0.0642586	-2.61846	-1.64611	0.797653	-0.769241
2417890	-12.5341	1.9678	-2.72884	-0.172386	-4.45768	-3.58747	2.85207	-1.60899	-1.54447	4.33008
1480926	-14.3622	4.15405	-0.505082	3.49442	-1.74303	-0.656053	-0.555461	-0.155844	0.785834	-1.99074
5232217	-14.7488	6.46409	-1.54661	1.20767	-7.75762	-1.78468	-2.84557	-0.323286	-5.9267	-0.504804
4471740	-13.5994	2.77846	0.107584	0.955324	-4.71449	-2.45563	2.03676	-2.65464	5.90601	-0.633108
5295495	-16.5854	4.99162	-4.12457	1.88315	-3.9417	1.27184	1.29508	0.621301	0.11298	2.46053
3496755	-11.2825	4.53047	-0.689688	1.63249	-5.86902	2.431	-3.29526	-0.214912	7.62508	-0.512379
3474693	-11.5525	3.15334	2.14774	-1.04268	-2.96997	0.682085	3.33516	-0.542114	1.80607	-1.99614
3637919	-12.2588	1.36893	-2.37522	1.52573	0.140508	-0.133444	-0.108542	-0.635599	3.90797	0.513294
3501653	-13.9916	3.65488	-4.20817	6.56138	6.26793	-1.65442	-1.21932	1.83241	6.45437	-2.98094
1679639	-13.5774	1.18577	-1.11936	8.7407	17.1187	2.33564	2.01125	0.785608	1.60575	0.737916
2051396	-12.9586	3.96822	-4.41636	-0.554662	-4.00288	-2.8814	-3.47887	0.171343	-1.32053	-1.42146
3445142	-10.3989	2.65271	-2.51371	1.48998	-3.26282	-0.939675	-1.43228	-0.274809	2.37248	-0.262686
3767700	-10.046	2.8956	-1.9302	1.03099	-7.64941	-2.34308	1.45665	-3.00832	7.44353	7.70471
2144115	-12.9783	0.335507	-1.72771	2.3683	3.12535	0.657381	1.97171	-1.0139	-3.99146	2.58823
4553334	-12.9004	5.83862	-1.0305	3.0572	3.38073	-0.85079	0.666794	-0.439959	1.76129	-1.19317
5006856	-13.5995	4.57088	-3.45073	5.07272	1.48979	-3.82829	1.72403	-1.0116	0.854588	0.266924
5097011	-12.3823	2.09541	-4.0506	8.74493	18.808	-0.632456	2.60462	2.24418	1.9069	-0.130121
3216551	-12.7626	5.34088	-3.27215	1.99328	0.346507	1.24831	-4.31349	0.711982	-1.70939	0.213991
1701541	325.738	60.4806	-2.62536	4.56989	0.0964165	0.628806	-1.87706	-2.63785	-0.15201	2.56208
3179115	-13.1415	3.10984	-0.749162	9.15823	4.14271	1.79191	-0.631943	-1.03181	-0.792025	2.8323
4576008	-12.5104	4.35607	-0.824915	-2.62491	-6.81226	-0.634972	0.964006	-0.927931	-2.35364	-1.55294
5869933	-11.1677	5.26892	-1.55648	-3.40086	-3.5679	-0.279995	-0.227708	2.43789	-3.63873	-3.6218
4906524	-14.0876	2.65849	-2.13726	4.3624	6.65876	-0.826711	1.85499	-1.83065	-0.28724	-4.15183
1273366	-12.442	3.44294	-3.78714	5.21028	19.7241	-1.45464	1.67	1.86614	6.63988	-2.98978
2822050	-9.14016	2.85724	-1.83741	-1.4691	-5.6363	-2.61941	1.19828	0.715898	-1.31184	-3.47005
2283717	-9.85263	3.25161	-2.08959	5.94663	5.50669	-0.801586	1.14563	-1.55267	-18.3637	1.39383
3740624	-12.026	4.69411	-0.701722	4.18458	-0.197932	0.661122	0.278232	-0.112293	1.61078	4.51133
4570017	-12.4453	3.73932	-4.00754	2.47301	-0.762767	0.701066	2.58373	-1.94513	1.91648	0.624009
5560549	-11.2552	4.81681	-1.18864	-0.516755	-9.8708	-0.80166	0.597135	-0.132239	2.00902	3.72133
3830693	-11.481	6.83651	-1.29397	0.593538	-10.2672	-5.48498	-0.019512	-3.82064	2.49868	4.16614
5646776	-9.51344	6.44109	-2.66022	2.38563	-5.88236	-0.229977	-1.73954	-2.22614	3.61342	1.77319
2304339	-11.41	3.63478	-2.28869	2.97327	1.32895	0.168636	3.30079	-0.141887	2.65057	-0.824898
3209816	-8.94531	1.78947	0.113367	3.93212	-0.81185	-1.39563	-0.668047	0.227724	-0.345535	-1.84278
4043600	-11.7604	5.09272	-1.38677	-0.0745456	1.18841	-0.0750719	1.4298	1.23055	0.403629	-2.71049
3968792	-12.2004	5.08245	2.2253	-2.936	-4.76586	0.300482	3.69707	0.77186	1.15679	2.92662
5092841	-13.2836	4.55879	-3.04311	2.91505	8.39107	-0.952254	-0.316585	1.97039	1.37977	-0.581268
4737591	-12.8189	3.69037	-3.20311	1.48562	-3.48012	0.693538	-0.265955	-1.35768	1.16058	-0.736682
3621501	-11.3885	5.56644	-2.22842	2.50239	-1.85864	-1.75826	1.70603	-3.47686	3.30239	0.341703
1237609	-11.1224	3.56385	-1.89569	4.6114	3.77297	-1.47365	1.54843	-1.46988	0.0985969	-2.77587
5752222	-8.31101	3.49334	0.989581	-2.04788	-1.40049	0.506188	2.6101	2.56305	0.256103	-0.541424
1642111	-10.808	0.747414	-0.55459	0.620733	-8.80173	1.06351	-0.219206	-0.762713	-0.785498	0.892959
3215427	-11.2229	2.87448	-0.657258	7.90862	14.9932	-0.431969	1.24128	-1.24614	-6.62251	-0.369015
4409994	-11.7215	4.65424	0.23374	3.39373	5.04286	-0.539173	-2.06527	0.175382	5.0511	-2.61531
1300991	-13.6461	4.44042	-1.76857	2.12187	1.25219	0.415234	0.0411182	-3.43629	-0.135706	0.817695
2914360	-9.64012	4.08924	-3.10397	5.08781	11.7915	0.00131485	-0.353357	1.99259	2.13463	-1.78124
3666704	1.9346	-2.46792	9.44868	-27.9226	-1.03117	1.13743	13.1326	4.15693	1.33871	-5.57402
3679606	-9.26501	3.99737	-1.82141	2.47423	-6.90198	-0.577693	-1.23518	-0.389486	6.85047	3.41298
4869864	-13.5638	2.62913	0.0857493	4.50395	8.52064	1.22942	-0.264624	-0.737688	3.95048	1.56912
1829709	396.641	75.6219	-4.15984	2.15602	-1.59184	-0.563209	-3.83876	-2.3246	0.180984	3.2481
2445741	-11.4054	2.61818	-2.81555	-1.73688	-5.57676	1.80812	1.34883	-1.71451	2.03261	-3.81965
4856162	-12.0127	4.43244	-0.982101	-0.708511	-1.4811	-2.05055	-1.7764	0.314902	1.4495	0.29737
5656824	-12.1228	6.09494	-3.01111	1.78295	-9.12824	-2.50588	-2.68453	-3.11459	4.57419	1.52742
1410408	-14.3263	7.09579	-0.466657	-0.842495	-7.16926	-3.00326	1.09806	-0.984247	-1.33431	0.350239
3405765	-11.3662	3.01504	-0.719165	-0.182315	4.14596	-0.295028	-0.0497655	0.697024	1.64222	-5.94937
2988998	-10.7932	3.1922	-2.00457	3.49426	0.16259	2.82353	-3.47838	-0.294605	0.535558	1.04673
3764158	-11.2358	5.44277	-2.42323	0.132743	-2.02589	1.15506	0.00557781	-1.00112	-3.46973	-0.191857
5690406	-11.7229	7.03524	-2.2901	0.682371	-1.34418	-1.16142	2.30454	1.41039	5.74025	2.70648
4794867	-12.3746	6.79853	-2.57155	0.448514	-6.25542	2.77466	-2.64321	-2.69911	0.556586	-0.0400449
3351144	-14.0109	5.02642	-3.1495	0.782064	5.19695	1.18227	-0.633855	1.5693	6.33894	-0.858694
2867932	-11.9572	3.25223	-0.251907	0.350413	-1.61105	1.89634	0.274851	2.92231	1.55826	-4.04327
4224250	-13.9789	4.25341	-1.87756	1.52981	2.25794	-1.73955	-2.47441	-1.71576	-6.03867	-1.42071
1017598	-11.3208	3.1851	-2.19111	-0.420746	-0.723659	1.01488	1.49996	0.558761	2.80109	-1.82809
2764310	-14.9992	3.54285	1.023	0.106877	-4.87551	-1.03818	-2.19563	-3.20661	-2.59044	0.179091
2172730	-13.6825	1.33002	0.648506	6.20673	13.4838	-1.36479	-0.698292	-1.04864	-10.854	3.68336
4553886	-11.7136	3.33301	-2.87854	1.19209	-4.02812	-2.0628	2.41823	-2.53024	-2.21243	0.360948
4425660	-12.4843	2.14178	-3.90454	-2.73718	-5.31736	2.22769	2.26543	-2.51534	2.81005	-2.16447
3856058	-13.5526	3.66774	0.37024	-3.44899	-2.17133	-0.0669139	0.152842	-0.375138	2.70137	0.412689
4963663	-11.1645	4.91825	-2.27009	5.33923	3.55284	-1.52486	2.60506	-0.173485	5.83102	1.42317
5114358	-9.8756	1.75519	-1.32539	1.6847	7.03364	0.319276	0.0999026	-1.36203	-18.275	4.30781
5274242	142.137	-240.681	-77.2531	-1.80568	1.02046	0.579024	-2.5188	-5.33654	-0.0849635	-6.13613
5144363	-6.11558	3.37734	-4.21624	1.41024	-8.12807	2.26719	1.44981	-4.80008	0.941709	-0.121949
5354999	-12.164	3.03244	0.184721	2.87851	-5.96702	-2.21152	0.657769	-3.70526	10.3019	6.89728
5131167	-12.5965	3.86547	-0.21733	6.94285	12.2865	0.941619	-0.773703	5.36842	0.254756	-1.10587
5029998	-11.9306	0.150255	0.00474553	3.03109	4.95981	-4.18243	1.63735	0.537309	-23.3465	4.51886
3915538	-13.0512	0.969502	-1.18266	8.37251	22.5265	0.880687	0.865034	3.33716	0.575176	-1.45081
1669584	-11.9021	2.12963	-3.6364	-0.0486291	-6.50245	-2.54874	0.426933	-1.13348	-2.82676	1.73927
3305810	-8.53679	-0.269297	-2.06651	0.281344	2.58048	2.35182	-2.11328	0.539492	3.3895	-3.00186
5108375	-12.8069	2.60697	-2.08977	1.00673	-3.31655	-1.12591	-0.68092	-1.92304	-6.63785	0.0189726
3747007	-9.05494	3.5247	1.36251	-0.0417152	-3.20623	-3.55444	1.36191	-2.51516	-7.29769	1.84272
3722876	-4.93553	5.28975	-1.17633	-1.26704	-2.29509	-1.97453	-0.420926	-0.206665	0.978774	0.187487
5383665	-12.1187	2.01855	-0.0379261	2.32665	-3.48052	-0.773888	3.06578	-1.153	5.96875	3.94036
5677184	-12.6623	1.82096	-1.16293	4.54578	1.38719	6.97558	-4.65464	3.62813	0.467851	-1.49102
4642733	-12.4208	5.15364	-1.52763	-4.01688	-6.11713	0.419532	-0.320093	3.66621	-2.50369	-1.4939
5499735	-13.2452	4.90535	-2.47648	1.45796	-0.0346759	-0.66521	0.550167	-4.15801	-14.9009	0.71831
3013781	-11.45	0.701435	-2.42213	3.28896	1.76041	-0.469113	1.72503	-3.62135	1.24045	-0.00634383
1728466	-10.8409	3.51585	-1.84145	0.896927	-5.05758	-2.80623	0.0120491	-2.46736	0.871592	2.56395
5845606	-11.2709	5.4796	-0.899364	-4.36702	-3.69942	1.67594	-2.5764	2.62514	2.90896	0.61028
1410940	-12.0378	4.2076	-0.998795	4.54129	7.52384	2.31014	-2.42881	3.22218	5.76923	-1.8348
2729963	-14.8575	3.98172	-4.30138	0.919662	11.6525	-4.25568	-0.966395	-0.614723	2.93246	-3.32375
3341399	-10.5541	3.95618	-1.80774	-0.0927965	-1.99062	-3.24778	-1.51851	0.901815	-1.56716	-3.90087
3711949	-15.0364	3.565	-2.07111	2.16953	-2.81979	-1.29002	1.07616	-0.776872	1.94408	-0.315871
1593091	-13.7586	5.12707	-2.73656	8.00018	10.2614	2.00622	-3.99792	0.988426	4.00412	-3.08632
5319019	-13.4788	2.84638	0.343641	1.19747	1.11576	0.254294	-0.420799	0.646113	4.20658	1.33386
4794592	-13.2137	5.91147	-3.28304	3.36968	3.48992	1.08638	-1.73913	0.364163	3.33366	-2.55692
5709922	-13.193	-0.120455	-1.24767	5.76738	6.26123	-0.61324	0.769106	-3.51906	-3.23722	1.04161
4862046	-13.1263	5.699	1.21554	0.681092	-2.93113	-0.815792	0.724814	2.55664	-0.240836	-0.820123
3062981	-11.8109	2.73582	-3.03154	-1.89342	-7.97836	-0.0908628	-0.87534	0.0881692	-0.86333	-5.24992
3946399	-12.254	4.55161	-0.054536	-1.92461	-6.90149	2.91277	0.36247	-4.07072	0.800988	-0.348854
3841593	-11.8296	4.53718	-2.13321	-4.49765	-4.1415	-3.62786	0.480229	-2.81362	-1.073	-1.72879
4048879	-11.3789	3.76113	-1.00287	0.242607	-8.7497	-1.33582	2.99694	0.960721	1.13131	2.9277
1025904	-11.3194	5.54045	-0.688116	2.66882	10.1118	-2.5703	-2.7589	-1.29267	1.09467	1.45113
1966967	-14.0097	3.0805	-2.47634	11.178	24.9331	1.93709	1.44665	0.834496	3.67287	-4.42392
2770458	-13.0968	2.38682	-0.351243	-0.385023	-4.10349	-1.86656	4.78994	-2.24762	-4.47856	-3.18784
2201029	-13.7889	2.64475	0.251675	-3.34229	-4.33575	0.73861	1.335	1.37207	-4.43529	-1.43037
5707145	22.7721	-13.4354	32.5219	-64.6676	3.90174	7.9759	32.5735	19.5218	2.60756	-0.116863
3223219	-12.7037	4.32273	-1.63396	1.59308	2.30123	-0.580005	-0.520312	1.95946	4.0045	0.0947437
2848003	-12.8555	5.18263	-1.25223	6.51237	11.3845	-0.180144	-0.247723	0.319516	2.10272	2.53431
5415669	-11.8472	-1.36258	-0.172214	1.83285	-4.69199	2.80469	-2.79882	-0.190982	-1.99587	-0.378953
5945127	-10.0873	4.38456	-0.984514	2.51377	21.1175	1.89151	-2.59353	3.04923	-0.200119	-4.23785
4090077	-11.5049	2.51727	-3.6974	0.559987	-7.66066	-0.833817	-3.83905	0.388489	0.295064	1.37206
4235253	-12.3207	2.90705	-2.69618	5.56352	15.2378	-1.13773	-0.20692	1.62549	-0.677139	1.8963
3969985	-14.41	1.73846	-2.84887	-2.52373	-7.1457	-0.392558	3.43631	-2.78454	-1.28534	1.06401
6017483	-13.5867	2.21986	-2.81697	2.85199	-6.51038	0.599199	-2.70883	-2.98917	7.02426	-0.45801
3838409	-10.4699	1.87956	-0.278024	5.20891	16.3668	0.102833	2.35027	-0.686463	3.93522	0.65431
2495800	-13.4149	1.87919	-3.22517	3.3327	7.75042	0.478966	-0.257978	4.3063	3.92457	-1.29717
4404911	-13.5581	3.41375	-3.7389	5.3407	2.37019	0.419969	-0.512118	-1.36429	1.54447	1.22507
3993043	-10.883	4.18196	-0.528614	-2.20734	-6.90396	1.4304	1.66646	-1.52843	-2.36121	1.26238
3251865	-11.3537	2.69371	0.123695	-0.66516	-8.78918	-2.61188	2.00322	-0.630277	2.37652	-1.20191
1723643	-12.2888	4.83079	-1.05413	2.80907	-2.92794	-0.301874	-0.652922	-0.657218	2.62935	-0.120208
5721742	50.4459	-84.3757	43.6177	19.3955	-4.59242	-7.43468	-1.33415	-5.80747	-1.76955	-22.3321
1366982	-12.2392	5.17844	-3.0786	3.37458	-6.22366	-1.43893	-4.51261	-2.03688	4.25299	0.394892
3817229	-14.8156	4.35266	-0.495785	0.852313	0.137475	3.34147	4.47383	-2.64558	-2.62175	-2.37943
5955195	4.13822	-4.07729	11.7433	-44.983	7.52756	-3.00076	-11.9836	-11.1291	-1.09702	0.719856
5610381	-9.10317	-1.48189	-1.18081	2.80681	-8.47546	12.9554	-20.8992	26.9415	-2.01857	-3.19905
2334096	-9.07632	-0.823103	2.38176	-3.43106	-4.92971	8.17868	-8.30582	13.8172	-2.63566	-3.00891
2654925	-12.6882	3.28438	-1.05363	0.391053	-7.29667	-0.808263	2.66565	-1.8805	-2.85142	1.79097
3265923	-11.594	4.32407	-0.866993	2.16293	2.45194	-0.772714	5.81952	-2.58756	-18.7924	-0.408906
4569612	-15.5174	4.77641	0.469041	4.94873	24.0498	-0.593307	-0.022424	0.236903	-0.897001	-3.62717
5448584	-12.4849	2.85922	-3.60421	3.00222	9.06709	4.67039	-0.17582	2.18726	0.86307	0.408643
3133484	-13.8533	3.35249	-3.13121	1.3764	-5.31346	1.61632	-1.29474	1.329	7.47399	-2.05884
2065910	-13.1958	3.2232	-3.1651	1.92895	-4.34867	-2.64935	0.672076	-3.9674	2.9148	0.557247
1698173	-11.9565	3.33016	-3.49443	0.473531	0.658052	-0.0383773	1.84894	0.0178747	2.60229	0.230597
1810481	-5.40179	-12.8603	-8.0919	7.73648	-14.7217	14.5553	-25.0232	14.1032	-2.32878	2.33011
